t,oi,oiv
2026-08-13 06:40:00,495528738.0,91227266.82051468
2026-08-13 06:45:00,495433459.0,91357929.8396
2026-08-13 06:50:00,495403986.0,91232062.3094034
2026-08-13 06:55:00,495268760.0,91344730.3119092
2026-08-13 07:00:00,495251852.0,91249499.99855536
2026-08-13 07:05:00,495586806.0,91244137.15672398
2026-08-13 07:10:00,495723058.0,91262614.9778
2026-08-13 07:15:00,496173065.0,91315155.0156898
2026-08-13 07:20:00,495956907.0,91233093.2044987
2026-08-13 07:25:00,495846598.0,91384528.0114
2026-08-13 07:30:00,495899590.0,91394294.437
2026-08-13 07:35:00,495773735.0,91322141.70416875
2026-08-13 07:40:00,495731922.0,91611259.1856
2026-08-13 07:45:00,495967422.0,91853166.5544
2026-08-13 07:50:00,496027803.0,91765143.555
2026-08-13 07:55:00,495627188.0,91938843.374
2026-08-13 08:00:00,495259526.0,91920168.0256
2026-08-13 08:05:00,495003379.0,91872627.1424
2026-08-13 08:10:00,495091164.0,91705909.5896274
2026-08-13 08:15:00,495086887.0,91650682.5561948
2026-08-13 08:20:00,495830014.0,92021528.62867232
2026-08-13 08:25:00,496020929.0,91962280.2366
2026-08-13 08:30:00,496305398.0,91842053.39494301
2026-08-13 08:35:00,496110145.0,92028431.8975
2026-08-13 08:40:00,496971880.0,92337375.304
2026-08-13 08:45:00,497349264.0,92357758.3248
2026-08-13 08:50:00,497258433.0,92440342.6947
2026-08-13 08:55:00,497372877.0,92312405.9712
2026-08-13 09:00:00,496793968.0,92602395.6352
2026-08-13 09:05:00,495862712.0,92081705.6184
2026-08-13 09:10:00,495804993.0,91999903.63825358
2026-08-13 09:15:00,495395879.0,91795053.13770044
2026-08-13 09:20:00,495072220.0,91786389.588
2026-08-13 09:25:00,494743586.0,91596970.98767994
2026-08-13 09:30:00,494510128.0,91682177.7312
2026-08-13 09:35:00,494587016.0,91628738.64152008
2026-08-13 09:40:00,494963321.0,91682442.02022038
2026-08-13 09:45:00,494798204.0,91785066.842
2026-08-13 09:50:00,494780492.0,91732303.2168
2026-08-13 09:55:00,494385436.0,91757936.9216
2026-08-13 10:00:00,494577778.0,91694720.0412
2026-08-13 10:05:00,494373153.0,91557907.9356
2026-08-13 10:10:00,494459285.0,91589865.22905545
2026-08-13 10:15:00,494163487.0,91420245.095
2026-08-13 10:20:00,494044903.0,91447711.5453
2026-08-13 10:25:00,493459718.0,91290047.83
2026-08-13 10:30:00,493279266.0,91355320.0632
2026-08-13 10:35:00,493466806.0,91143319.0682
2026-08-13 10:40:00,493411859.0,91231852.7291
2026-08-13 10:45:00,493278558.0,91160827.32417683
2026-08-13 10:50:00,493443472.0,91159546.39570464
2026-08-13 10:55:00,493674434.0,91082933.073
2026-08-13 11:00:00,493553639.0,91208712.4872
2026-08-13 11:05:00,493490589.0,91115343.74056749
2026-08-13 11:10:00,493492170.0,91049305.365
2026-08-13 11:15:00,493384431.0,91009810.55452344
2026-08-13 11:20:00,493307218.0,90965850.9992
2026-08-13 11:25:00,492847354.0,91028906.2838
2026-08-13 11:30:00,492804500.0,90971710.7
2026-08-13 11:35:00,489044831.0,89739726.4885
2026-08-13 11:40:00,489134653.0,89805122.2908
2026-08-13 11:45:00,488805003.0,89597957.0499
2026-08-13 11:50:00,489013965.0,89654182.14631724
2026-08-13 11:55:00,489097156.0,89623199.75141072
2026-08-13 12:00:00,488830521.0,89530492.89101082
2026-08-13 12:05:00,488478507.0,89440414.6317
2026-08-13 12:10:00,488310755.0,89507361.3915
2026-08-13 12:15:00,486866944.0,89312079.63738112
2026-08-13 12:20:00,487081641.0,89302176.3962569
2026-08-13 12:25:00,486959967.0,89259761.9511
2026-08-13 12:30:00,487291156.0,89354978.85446791
2026-08-13 12:35:00,487043520.0,89383536.9374688
2026-08-13 12:40:00,487288091.0,89319907.0803
2026-08-13 12:45:00,487197702.0,89258540.9479011
2026-08-13 12:50:00,486957817.0,89280492.08620146
2026-08-13 12:55:00,487411988.0,89268638.00886136
2026-08-13 13:00:00,487148265.0,89342991.801
2026-08-13 13:05:00,487140890.0,89292925.137
2026-08-13 13:10:00,487003750.0,89284530.563925
2026-08-13 13:15:00,486612101.0,89067065.37101904
2026-08-13 13:20:00,487209570.0,89293080.5927736
2026-08-13 13:25:00,487354299.0,89202431.13088095
2026-08-13 13:30:00,487655826.0,89192250.5754
2026-08-13 13:35:00,487876934.0,89658383.36859237
2026-08-13 13:40:00,487837944.0,89713397.9016
2026-08-13 13:45:00,488133932.0,89914270.2744
2026-08-13 13:50:00,488286091.0,90039955.1804
2026-08-13 13:55:00,488500061.0,90030561.2423
2026-08-13 14:00:00,488333180.0,89990385.1269578
2026-08-13 14:05:00,488240678.0,90053014.7889642
2026-08-13 14:10:00,488453822.0,90032702.34153426
2026-08-13 14:15:00,488313516.0,90178536.79821505
2026-08-13 14:20:00,488575875.0,90142248.9375
2026-08-13 14:25:00,488377024.0,89918156.01258048
2026-08-13 14:30:00,487912257.0,89799118.94441377
2026-08-13 14:35:00,487812321.0,90098935.6887
2026-08-13 14:40:00,487464776.0,90229730.0376
2026-08-13 14:45:00,487470663.0,90196316.54777285
2026-08-13 14:50:00,487405981.0,90038019.464149
2026-08-13 14:55:00,487511728.0,90047243.1286648
2026-08-13 15:00:00,487423130.0,90075794.424
2026-08-13 15:05:00,487471746.0,90052225.29760212
2026-08-13 15:10:00,487636970.0,89871493.571
2026-08-13 15:15:00,487726161.0,89887931.4723
2026-08-13 15:20:00,487543774.0,90008556.89654264
2026-08-13 15:25:00,487684331.0,89928990.6364
2026-08-13 15:30:00,487347012.0,89357584.4873118
2026-08-13 15:35:00,485524899.0,88909368.0573699
2026-08-13 15:40:00,485488425.0,89038577.145
2026-08-13 15:45:00,485247612.0,88897362.5184
