t,oi,oiv
2026-08-13 17:45:00,387999251.4,390922946.0390669
2026-08-13 17:50:00,388007070.8,390606718.17436
2026-08-13 17:55:00,388014012.7,390536103.78255
2026-08-13 18:00:00,388030808.2,390475402.29166
2026-08-13 18:05:00,387779839.5,390662373.7923345
2026-08-13 18:10:00,387818801.2,390548041.1097529
2026-08-13 18:15:00,387905150.9,390387743.86576
2026-08-13 18:20:00,387952392.4,390512878.18984
2026-08-13 18:25:00,388088925.3,390386873.5635971
2026-08-13 18:30:00,388028707.7,389930048.36773
2026-08-13 18:35:00,388069460.3,390009807.6015
2026-08-13 18:40:00,388005661.6,389871693.34827626
2026-08-13 18:45:00,388007043.0,390702787.8924398
2026-08-13 18:50:00,387879596.8,390594753.9776
2026-08-13 18:55:00,387973541.4,391598890.3223748
2026-08-13 19:00:00,388160682.4,391460828.40337163
