t,fundingRate
2025-12-01 16:00:00.000,-3.692e-05
2025-12-02 00:00:00.004,-0.00014849
2025-12-02 08:00:00.000,1.21e-06
2025-12-02 16:00:00.000,6.082e-05
2025-12-03 00:00:00.000,0.0001
2025-12-03 08:00:00.000,5.029e-05
2025-12-03 16:00:00.005,3.764e-05
2025-12-04 00:00:00.012,2.744e-05
2025-12-04 08:00:00.000,5.747e-05
2025-12-04 16:00:00.011,6.617e-05
2025-12-05 00:00:00.000,3.942e-05
2025-12-05 08:00:00.000,6.7e-06
2025-12-05 16:00:00.010,8.47e-06
2025-12-06 00:00:00.001,5.526e-05
2025-12-06 08:00:00.001,1.182e-05
2025-12-06 16:00:00.008,-2.161e-05
2025-12-07 00:00:00.000,5.805e-05
2025-12-07 08:00:00.004,-1.418e-05
2025-12-07 16:00:00.000,1.654e-05
2025-12-08 00:00:00.000,-6.719e-05
2025-12-08 08:00:00.000,-2.617e-05
2025-12-08 16:00:00.001,-9.34e-06
2025-12-09 00:00:00.001,7.576e-05
2025-12-09 08:00:00.001,8.033e-05
2025-12-09 16:00:00.007,1.691e-05
2025-12-10 00:00:00.007,0.0001
2025-12-10 08:00:00.002,2.259e-05
2025-12-10 16:00:00.012,-2.735e-05
2025-12-11 00:00:00.001,8.644e-05
2025-12-11 08:00:00.000,-2.843e-05
2025-12-11 16:00:00.000,-3.889e-05
2025-12-12 00:00:00.005,0.0001
2025-12-12 08:00:00.007,0.0001
2025-12-12 16:00:00.002,5.865e-05
2025-12-13 00:00:00.001,-5.913e-05
2025-12-13 08:00:00.006,5.227e-05
2025-12-13 16:00:00.000,0.0001
2025-12-14 00:00:00.000,0.0001
2025-12-14 08:00:00.003,5.743e-05
2025-12-14 16:00:00.005,7.184e-05
2025-12-15 00:00:00.000,-2.233e-05
2025-12-15 08:00:00.000,-6.852e-05
2025-12-15 16:00:00.000,-2.901e-05
2025-12-16 00:00:00.002,-9.554e-05
2025-12-16 08:00:00.000,4.157e-05
2025-12-16 16:00:00.002,8.436e-05
2025-12-17 00:00:00.004,0.0001
2025-12-17 08:00:00.000,6.162e-05
2025-12-17 16:00:00.000,4.613e-05
2025-12-18 00:00:00.005,9.3e-06
2025-12-18 08:00:00.007,-4.446e-05
2025-12-18 16:00:00.001,-5.55e-06
2025-12-19 00:00:00.000,-2.68e-05
2025-12-19 08:00:00.001,4.178e-05
2025-12-19 16:00:00.000,0.0001
2025-12-20 00:00:00.005,0.0001
2025-12-20 08:00:00.000,9.556e-05
2025-12-20 16:00:00.002,5.881e-05
2025-12-21 00:00:00.000,7.604e-05
2025-12-21 08:00:00.009,9.366e-05
2025-12-21 16:00:00.000,-6.13e-06
2025-12-22 00:00:00.000,-1.537e-05
2025-12-22 08:00:00.005,-1.384e-05
2025-12-22 16:00:00.009,7.938e-05
2025-12-23 00:00:00.000,3.345e-05
2025-12-23 08:00:00.000,-3.576e-05
2025-12-23 16:00:00.001,3.219e-05
2025-12-24 00:00:00.001,5.333e-05
2025-12-24 08:00:00.001,-2.644e-05
2025-12-24 16:00:00.000,1.111e-05
2025-12-25 00:00:00.000,0.0001
2025-12-25 08:00:00.001,0.0001
2025-12-25 16:00:00.005,5.941e-05
2025-12-26 00:00:00.004,4.19e-05
2025-12-26 08:00:00.001,0.0001
2025-12-26 16:00:00.007,6.38e-05
2025-12-27 00:00:00.000,5.957e-05
2025-12-27 08:00:00.000,0.0001
2025-12-27 16:00:00.011,0.0001
2025-12-28 00:00:00.008,0.0001
2025-12-28 08:00:00.000,0.0001
2025-12-28 16:00:00.000,0.0001
2025-12-29 00:00:00.016,0.0001
2025-12-29 08:00:00.001,0.0001
2025-12-29 16:00:00.000,7.4e-07
2025-12-30 00:00:00.005,2.235e-05
2025-12-30 08:00:00.001,1.404e-05
2025-12-30 16:00:00.003,2.567e-05
2025-12-31 00:00:00.004,8.023e-05
2025-12-31 08:00:00.001,0.0001
2025-12-31 16:00:00.001,0.0001
2026-01-01 00:00:00.008,0.0001
2026-01-01 08:00:00.002,0.0001
2026-01-01 16:00:00.001,8.31e-05
2026-01-02 00:00:00.006,0.0001
2026-01-02 08:00:00.007,0.0001
2026-01-02 16:00:00.000,0.0001
2026-01-03 00:00:00.001,0.0001
2026-01-03 08:00:00.000,6.157e-05
2026-01-03 16:00:00.000,2.5e-06
2026-01-04 00:00:00.000,5.565e-05
2026-01-04 08:00:00.000,1.094e-05
2026-01-04 16:00:00.001,1.219e-05
2026-01-05 00:00:00.000,8.9e-06
2026-01-05 08:00:00.000,-9.42e-06
2026-01-05 16:00:00.000,1.94e-05
2026-01-06 00:00:00.010,0.0001
2026-01-06 08:00:00.000,2.199e-05
2026-01-06 16:00:00.000,-2.047e-05
2026-01-07 00:00:00.001,-2.47e-05
2026-01-07 08:00:00.001,6.84e-06
2026-01-07 16:00:00.001,0.0001
2026-01-08 00:00:00.001,1.75e-05
2026-01-08 08:00:00.000,1.407e-05
2026-01-08 16:00:00.000,1.445e-05
2026-01-09 00:00:00.003,-9.533e-05
2026-01-09 08:00:00.000,-8.101e-05
2026-01-09 16:00:00.001,1.428e-05
2026-01-10 00:00:00.000,1.1e-07
2026-01-10 08:00:00.002,-1.938e-05
2026-01-10 16:00:00.001,4.855e-05
2026-01-11 00:00:00.003,-0.00012351
2026-01-11 08:00:00.006,3.247e-05
2026-01-11 16:00:00.000,3.748e-05
2026-01-12 00:00:00.005,-0.000137
2026-01-12 08:00:00.000,4.19e-06
2026-01-12 16:00:00.000,-4.358e-05
2026-01-13 00:00:00.007,2.978e-05
2026-01-13 08:00:00.009,0.0001
2026-01-13 16:00:00.002,8.76e-05
2026-01-14 00:00:00.000,0.0001
2026-01-14 08:00:00.001,-6.7e-06
2026-01-14 16:00:00.004,-5.556e-05
2026-01-15 00:00:00.000,-2.011e-05
2026-01-15 08:00:00.004,-3.682e-05
2026-01-15 16:00:00.002,-5.887e-05
2026-01-16 00:00:00.000,6.162e-05
2026-01-16 08:00:00.000,1.124e-05
2026-01-16 16:00:00.001,-2.944e-05
2026-01-17 00:00:00.000,9.686e-05
2026-01-17 08:00:00.000,9.662e-05
2026-01-17 16:00:00.002,0.0001
2026-01-18 00:00:00.001,-1.433e-05
2026-01-18 08:00:00.000,-2.233e-05
2026-01-18 16:00:00.000,-2.684e-05
2026-01-19 00:00:00.007,-9.79e-06
2026-01-19 08:00:00.007,4.253e-05
2026-01-19 16:00:00.007,-0.00010411
2026-01-20 00:00:00.005,1.459e-05
2026-01-20 08:00:00.001,5.881e-05
2026-01-20 16:00:00.009,0.0001
2026-01-21 00:00:00.001,0.0001
2026-01-21 08:00:00.011,4.223e-05
2026-01-21 16:00:00.011,4.744e-05
2026-01-22 00:00:00.010,4.732e-05
2026-01-22 08:00:00.003,5.509e-05
2026-01-22 16:00:00.005,-7.45e-06
2026-01-23 00:00:00.005,7.243e-05
2026-01-23 08:00:00.000,3.822e-05
2026-01-23 16:00:00.011,4.268e-05
2026-01-24 00:00:00.011,1.995e-05
2026-01-24 08:00:00.002,-4.181e-05
2026-01-24 16:00:00.001,-1.529e-05
2026-01-25 00:00:00.002,1.865e-05
2026-01-25 08:00:00.011,6.605e-05
2026-01-25 16:00:00.005,4.989e-05
2026-01-26 00:00:00.000,1.496e-05
2026-01-26 08:00:00.003,5.952e-05
2026-01-26 16:00:00.000,7.386e-05
2026-01-27 00:00:00.002,8.299e-05
2026-01-27 08:00:00.000,3.912e-05
2026-01-27 16:00:00.000,9.617e-05
2026-01-28 00:00:00.000,9.163e-05
2026-01-28 08:00:00.000,3.68e-06
2026-01-28 16:00:00.000,-7.725e-05
2026-01-29 00:00:00.000,-3.438e-05
2026-01-29 08:00:00.009,-3.79e-06
2026-01-29 16:00:00.000,-1.596e-05
2026-01-30 00:00:00.008,0.0001
2026-01-30 08:00:00.000,0.0001
2026-01-30 16:00:00.001,4.959e-05
2026-01-31 00:00:00.000,5.862e-05
2026-01-31 08:00:00.001,-1.04e-05
2026-01-31 16:00:00.009,8.708e-05
2026-02-01 00:00:00.001,9.17e-06
2026-02-01 08:00:00.004,0.0001
2026-02-01 16:00:00.000,7.897e-05
2026-02-02 00:00:00.000,3.284e-05
2026-02-02 08:00:00.014,2.574e-05
2026-02-02 16:00:00.000,-7.96e-06
2026-02-03 00:00:00.000,1.473e-05
2026-02-03 08:00:00.007,-4.879e-05
2026-02-03 16:00:00.000,2.711e-05
2026-02-04 00:00:00.002,7.749e-05
2026-02-04 08:00:00.007,7.892e-05
2026-02-04 16:00:00.000,5e-06
2026-02-05 00:00:00.011,0.0001
2026-02-05 08:00:00.000,6.556e-05
2026-02-05 16:00:00.007,8.49e-06
2026-02-06 00:00:00.000,-4.05e-06
2026-02-06 08:00:00.001,-2.757e-05
2026-02-06 16:00:00.000,-9.44e-05
2026-02-07 00:00:00.003,-3.711e-05
2026-02-07 08:00:00.000,2.611e-05
2026-02-07 16:00:00.010,2.882e-05
2026-02-08 00:00:00.003,9.1e-06
2026-02-08 08:00:00.000,-3.491e-05
2026-02-08 16:00:00.000,-9.558e-05
2026-02-09 00:00:00.002,3.022e-05
2026-02-09 08:00:00.001,-5.286e-05
2026-02-09 16:00:00.007,9.186e-05
2026-02-10 00:00:00.000,-7.98e-06
2026-02-10 08:00:00.007,3.338e-05
2026-02-10 16:00:00.000,-1.126e-05
2026-02-11 00:00:00.000,6.109e-05
2026-02-11 08:00:00.006,2.496e-05
2026-02-11 16:00:00.000,-2.448e-05
2026-02-12 00:00:00.000,3.15e-05
2026-02-12 08:00:00.001,2.16e-06
2026-02-12 16:00:00.001,-1.4e-05
2026-02-13 00:00:00.007,7.822e-05
2026-02-13 08:00:00.003,6.865e-05
2026-02-13 16:00:00.005,1.747e-05
2026-02-14 00:00:00.002,7.624e-05
2026-02-14 08:00:00.004,-9.145e-05
2026-02-14 16:00:00.002,-7.056e-05
2026-02-15 00:00:00.000,5.05e-05
2026-02-15 08:00:00.002,3e-06
2026-02-15 16:00:00.000,-2.58e-06
2026-02-16 00:00:00.001,-2.129e-05
2026-02-16 08:00:00.003,1.842e-05
2026-02-16 16:00:00.000,-5.978e-05
